order_id,customer_id,product,category,price,quantity,date,country
124799,C795,Headphones,Electronics,80,4,2024-09-19,India
124800,C025,Jacket,Fashion,150,1,2024-06-10,France
124801,C451,Watch,Fashion,200,2,2024-10-20,Australia
124802,C089,Bag,Fashion,50,1,2024-10-17,India
124803,C387,Headphones,Electronics,80,4,2024-01-24,USA
124804,C387,Laptop,Electronics,800,3,2024-08-30,USA
124805,C212,Tablet,Electronics,300,2,2024-08-31,Canada
124806,C312,Shoes,Fashion,120,1,2024-12-11,Australia
124807,C148,Tablet,Electronics,300,1,2024-12-10,India
124808,C213,Shoes,Fashion,120,3,2024-09-11,France
124809,C446,Bag,Fashion,50,3,2024-01-16,USA
124810,C048,Bag,Fashion,50,4,2024-10-09,Australia
124811,C282,Shoes,Fashion,120,3,2024-03-01,India
124812,C568,Shoes,Fashion,120,3,2024-10-28,France
124813,C763,Bag,Fashion,50,3,2024-01-27,UK
124814,C511,Shoes,Fashion,120,1,2024-08-25,Australia
124815,C656,Laptop,Electronics,800,5,2024-11-29,India
124816,C490,Shoes,Fashion,120,1,2024-09-11,France
124817,C502,Laptop,Electronics,800,2,2024-01-09,Germany
124818,C780,Shoes,Fashion,120,1,2024-05-19,Germany
124819,C293,Tablet,Electronics,300,1,2024-05-28,USA
124820,C958,Watch,Fashion,200,4,2024-05-31,Australia
124821,C043,Jacket,Fashion,150,4,2024-09-06,USA
124822,C917,Laptop,Electronics,800,1,2024-03-09,Canada
124823,C747,Laptop,Electronics,800,3,2024-04-14,France
124824,C962,Tablet,Electronics,300,3,2024-04-01,UK
124825,C482,Watch,Fashion,200,4,2024-09-12,USA
124826,C868,Phone,Electronics,600,4,2024-11-02,Germany
124827,C630,Jacket,Fashion,150,3,2024-03-16,USA
124828,C253,Jacket,Fashion,150,4,2024-07-24,India
124829,C148,Bag,Fashion,50,5,2024-05-30,Canada
124830,C315,Headphones,Electronics,80,3,2024-07-21,India
124831,C926,Tablet,Electronics,300,2,2024-07-28,USA
124832,C996,Headphones,Electronics,80,3,2024-01-16,France
124833,C007,Laptop,Electronics,800,3,2024-02-23,UK
124834,C668,Laptop,Electronics,800,4,2024-12-30,USA
124835,C380,Jacket,Fashion,150,5,2024-05-04,Canada
124836,C788,Shoes,Fashion,120,4,2024-07-23,Australia
124837,C544,Watch,Fashion,200,1,2024-05-09,Australia
124838,C229,Phone,Electronics,600,5,2024-01-02,UK
124839,C204,Laptop,Electronics,800,2,2024-06-09,India
124840,C689,Phone,Electronics,600,2,2024-05-06,India
124841,C218,Watch,Fashion,200,2,2024-03-09,UK
124842,C209,Headphones,Electronics,80,2,2024-07-19,India
124843,C733,Shoes,Fashion,120,3,2024-01-05,UK
124844,C860,Tablet,Electronics,300,5,2024-02-16,France
124845,C332,Phone,Electronics,600,3,2024-04-19,Canada
124846,C402,Watch,Fashion,200,2,2024-09-04,Australia
124847,C868,Bag,Fashion,50,5,2024-03-30,UK
124848,C971,Tablet,Electronics,300,5,2024-08-29,India
124849,C338,Shoes,Fashion,120,2,2024-12-02,Australia
124850,C562,Bag,Fashion,50,2,2024-07-27,Australia
124851,C153,Tablet,Electronics,300,1,2024-12-22,India
124852,C500,Tablet,Electronics,300,1,2024-12-16,Australia
124853,C177,Jacket,Fashion,150,2,2024-09-11,India
124854,C702,Shoes,Fashion,120,5,2024-10-14,France
124855,C183,Headphones,Electronics,80,5,2024-02-28,USA
124856,C008,Shoes,Fashion,120,5,2024-01-14,India
124857,C367,Bag,Fashion,50,2,2024-11-23,France
124858,C943,Shoes,Fashion,120,4,2024-10-23,UK
124859,C029,Watch,Fashion,200,3,2024-09-30,UK
124860,C453,Shoes,Fashion,120,5,2024-03-13,USA
124861,C234,Shoes,Fashion,120,2,2024-06-19,India
124862,C170,Bag,Fashion,50,2,2024-05-22,Canada
124863,C118,Tablet,Electronics,300,3,2024-04-07,India
124864,C322,Phone,Electronics,600,4,2024-12-27,USA
124865,C445,Tablet,Electronics,300,3,2024-08-30,Australia
124866,C027,Bag,Fashion,50,1,2024-04-13,France
124867,C171,Laptop,Electronics,800,3,2024-01-04,Germany
124868,C884,Bag,Fashion,50,3,2024-03-04,France
124869,C226,Laptop,Electronics,800,2,2024-04-26,USA
124870,C735,Bag,Fashion,50,2,2024-08-10,India
124871,C520,Phone,Electronics,600,3,2024-02-08,Australia
124872,C651,Watch,Fashion,200,3,2024-02-28,Canada
124873,C730,Jacket,Fashion,150,3,2024-05-05,UK
124874,C181,Watch,Fashion,200,3,2024-01-26,Germany
124875,C743,Headphones,Electronics,80,2,2024-05-02,Australia
124876,C867,Phone,Electronics,600,3,2024-07-07,Canada
124877,C549,Shoes,Fashion,120,4,2024-03-23,India
124878,C517,Bag,Fashion,50,1,2024-09-12,France
124879,C288,Phone,Electronics,600,4,2024-06-14,Germany
124880,C467,Bag,Fashion,50,1,2024-06-17,Canada
124881,C697,Tablet,Electronics,300,3,2024-02-16,Australia
124882,C419,Tablet,Electronics,300,1,2024-10-07,France
124883,C525,Bag,Fashion,50,5,2024-09-29,Australia
124884,C846,Bag,Fashion,50,3,2024-11-10,France
124885,C321,Tablet,Electronics,300,4,2024-03-09,UK
124886,C366,Jacket,Fashion,150,5,2024-11-22,USA
124887,C745,Phone,Electronics,600,4,2024-04-28,Germany
124888,C461,Jacket,Fashion,150,1,2024-05-22,Germany
124889,C720,Shoes,Fashion,120,3,2024-02-16,France
124890,C114,Shoes,Fashion,120,3,2024-08-09,Australia
124891,C234,Bag,Fashion,50,4,2024-08-14,USA
124892,C242,Tablet,Electronics,300,4,2024-08-07,Australia
124893,C794,Watch,Fashion,200,2,2024-07-18,USA
124894,C214,Shoes,Fashion,120,5,2024-03-04,USA
124895,C043,Phone,Electronics,600,1,2024-07-31,USA
124896,C901,Shoes,Fashion,120,2,2024-01-15,France
124897,C542,Jacket,Fashion,150,3,2024-04-20,USA
124898,C813,Tablet,Electronics,300,1,2024-02-25,Australia
124899,C562,Phone,Electronics,600,3,2024-10-19,Australia
124900,C697,Shoes,Fashion,120,4,2024-06-22,Germany
124901,C176,Jacket,Fashion,150,3,2024-03-27,USA
124902,C453,Shoes,Fashion,120,4,2024-05-14,India
124903,C136,Tablet,Electronics,300,2,2024-04-30,UK
124904,C715,Laptop,Electronics,800,5,2024-11-11,USA
124905,C209,Tablet,Electronics,300,1,2024-11-06,Canada
124906,C993,Headphones,Electronics,80,2,2024-02-16,Australia
124907,C446,Laptop,Electronics,800,5,2024-05-01,France
124908,C497,Watch,Fashion,200,1,2024-02-04,USA
124909,C013,Shoes,Fashion,120,5,2024-10-23,UK
124910,C299,Tablet,Electronics,300,1,2024-06-24,Germany
124911,C069,Jacket,Fashion,150,4,2024-09-13,Germany
124912,C530,Bag,Fashion,50,1,2024-11-02,France
124913,C986,Jacket,Fashion,150,1,2024-06-06,Australia
124914,C227,Headphones,Electronics,80,3,2024-01-11,Germany
124915,C026,Phone,Electronics,600,2,2024-06-10,France
124916,C337,Shoes,Fashion,120,4,2024-01-31,UK
124917,C975,Jacket,Fashion,150,1,2024-05-01,UK
124918,C977,Watch,Fashion,200,2,2024-06-04,USA
124919,C020,Tablet,Electronics,300,2,2024-01-11,Australia
124920,C836,Tablet,Electronics,300,3,2024-11-07,India
124921,C791,Laptop,Electronics,800,2,2024-06-13,France
124922,C753,Bag,Fashion,50,5,2024-10-18,India
124923,C494,Headphones,Electronics,80,3,2024-08-13,USA
124924,C184,Headphones,Electronics,80,4,2024-07-30,India
124925,C140,Jacket,Fashion,150,2,2024-07-14,Australia
124926,C488,Phone,Electronics,600,2,2024-08-08,Germany
124927,C282,Tablet,Electronics,300,4,2024-09-18,Germany
124928,C023,Tablet,Electronics,300,3,2024-05-03,Australia
124929,C087,Bag,Fashion,50,1,2024-06-10,UK
124930,C914,Bag,Fashion,50,5,2024-11-19,Australia
124931,C413,Phone,Electronics,600,4,2024-07-20,France
124932,C490,Phone,Electronics,600,4,2024-05-10,France
124933,C481,Tablet,Electronics,300,1,2024-10-03,USA
124934,C033,Laptop,Electronics,800,3,2024-11-19,India
124935,C228,Jacket,Fashion,150,1,2024-07-28,USA
124936,C831,Tablet,Electronics,300,4,2024-01-13,Canada
124937,C885,Tablet,Electronics,300,2,2024-01-30,France
124938,C384,Tablet,Electronics,300,4,2024-09-26,France
124939,C582,Phone,Electronics,600,5,2024-09-14,Canada
124940,C001,Watch,Fashion,200,4,2024-07-18,USA
124941,C765,Laptop,Electronics,800,4,2024-03-26,Australia
124942,C828,Watch,Fashion,200,3,2024-01-16,Canada
124943,C439,Shoes,Fashion,120,5,2024-09-04,Australia
124944,C096,Jacket,Fashion,150,3,2024-07-01,Canada
124945,C835,Jacket,Fashion,150,2,2024-11-23,UK
124946,C738,Laptop,Electronics,800,3,2024-09-30,France
124947,C222,Phone,Electronics,600,1,2024-02-04,Australia
124948,C955,Tablet,Electronics,300,4,2024-07-01,India
124949,C413,Bag,Fashion,50,5,2024-09-11,UK
124950,C112,Shoes,Fashion,120,4,2024-03-07,Canada
124951,C333,Shoes,Fashion,120,2,2024-03-23,USA
124952,C671,Headphones,Electronics,80,2,2024-09-07,Australia
124953,C510,Laptop,Electronics,800,5,2024-04-08,UK
124954,C890,Bag,Fashion,50,1,2024-11-13,France
124955,C614,Laptop,Electronics,800,4,2024-02-13,Germany
124956,C039,Shoes,Fashion,120,5,2024-12-20,Canada
124957,C931,Phone,Electronics,600,3,2024-11-07,Germany
124958,C971,Bag,Fashion,50,5,2024-10-10,USA
124959,C637,Jacket,Fashion,150,1,2024-11-21,France
124960,C130,Bag,Fashion,50,2,2024-09-07,Canada
124961,C634,Tablet,Electronics,300,3,2024-08-17,France
124962,C200,Laptop,Electronics,800,4,2024-03-30,Australia
124963,C825,Tablet,Electronics,300,4,2024-02-21,France
124964,C208,Jacket,Fashion,150,1,2024-10-05,Canada
124965,C328,Phone,Electronics,600,1,2024-04-25,Canada
124966,C893,Phone,Electronics,600,2,2024-07-29,India
124967,C999,Phone,Electronics,600,3,2024-08-28,India
124968,C131,Watch,Fashion,200,4,2024-11-13,Germany
124969,C025,Jacket,Fashion,150,3,2024-09-17,USA
124970,C372,Bag,Fashion,50,5,2024-06-18,Australia
124971,C478,Laptop,Electronics,800,2,2024-11-05,France
124972,C413,Headphones,Electronics,80,5,2024-04-18,France
124973,C557,Laptop,Electronics,800,5,2024-09-11,France
124974,C485,Bag,Fashion,50,4,2024-05-03,UK
124975,C031,Shoes,Fashion,120,3,2024-03-11,Australia
124976,C159,Headphones,Electronics,80,4,2024-10-13,India
124977,C488,Watch,Fashion,200,3,2024-12-21,Germany
124978,C972,Headphones,Electronics,80,1,2024-08-12,France
124979,C231,Jacket,Fashion,150,4,2024-06-19,Australia
124980,C941,Bag,Fashion,50,3,2024-07-12,Canada
124981,C978,Tablet,Electronics,300,3,2024-06-23,Canada
124982,C745,Headphones,Electronics,80,5,2024-04-05,India
124983,C731,Jacket,Fashion,150,3,2024-06-18,Germany
124984,C567,Headphones,Electronics,80,3,2024-01-30,UK
124985,C784,Jacket,Fashion,150,2,2024-08-17,USA
124986,C463,Jacket,Fashion,150,5,2024-12-16,USA
124987,C409,Bag,Fashion,50,3,2024-02-03,Germany
124988,C061,Phone,Electronics,600,4,2024-01-13,France
124989,C734,Tablet,Electronics,300,4,2024-02-19,France
124990,C848,Shoes,Fashion,120,1,2024-02-10,Germany
124991,C917,Laptop,Electronics,800,4,2024-02-06,Australia
124992,C877,Headphones,Electronics,80,1,2024-09-18,Australia
124993,C672,Laptop,Electronics,800,1,2024-10-04,France
124994,C125,Phone,Electronics,600,1,2024-10-23,Canada
124995,C101,Headphones,Electronics,80,2,2024-06-04,Germany
124996,C214,Bag,Fashion,50,1,2024-12-23,USA
124997,C831,Laptop,Electronics,800,1,2024-12-09,Canada
124998,C593,Jacket,Fashion,150,5,2024-06-16,Canada
124999,C952,Watch,Fashion,200,4,2024-04-22,Australia
125000,C082,Phone,Electronics,600,4,2024-02-01,France
125001,C345,Phone,Electronics,600,4,2024-01-30,France
125002,C876,Shoes,Fashion,120,3,2024-03-17,Australia
125003,C570,Phone,Electronics,600,1,2024-02-22,UK
125004,C063,Laptop,Electronics,800,2,2024-10-14,UK
125005,C735,Jacket,Fashion,150,1,2024-10-25,Germany
125006,C137,Tablet,Electronics,300,2,2024-04-14,Canada
125007,C230,Headphones,Electronics,80,2,2024-12-26,USA
125008,C355,Laptop,Electronics,800,1,2024-11-18,France
125009,C728,Headphones,Electronics,80,2,2024-11-24,Germany
125010,C823,Bag,Fashion,50,4,2024-03-09,UK
125011,C546,Bag,Fashion,50,1,2024-03-27,Germany
125012,C857,Tablet,Electronics,300,4,2024-07-03,UK
125013,C156,Jacket,Fashion,150,3,2024-07-29,Germany
125014,C193,Jacket,Fashion,150,1,2024-08-03,USA
125015,C060,Watch,Fashion,200,1,2024-10-05,India
125016,C687,Jacket,Fashion,150,2,2024-12-25,Germany
125017,C712,Laptop,Electronics,800,1,2024-07-13,Canada
125018,C535,Tablet,Electronics,300,2,2024-05-29,USA
125019,C053,Watch,Fashion,200,4,2024-02-22,France
125020,C917,Jacket,Fashion,150,2,2024-02-23,USA
125021,C098,Phone,Electronics,600,2,2024-11-10,Australia
125022,C741,Watch,Fashion,200,3,2024-01-22,USA
125023,C944,Tablet,Electronics,300,2,2024-04-22,Canada
125024,C141,Phone,Electronics,600,3,2024-12-22,France
125025,C346,Shoes,Fashion,120,4,2024-06-09,France
125026,C124,Laptop,Electronics,800,2,2024-11-07,India
125027,C884,Jacket,Fashion,150,1,2024-04-24,Germany
125028,C406,Jacket,Fashion,150,5,2024-06-29,France
125029,C976,Shoes,Fashion,120,4,2024-03-28,Canada
125030,C754,Bag,Fashion,50,4,2024-07-14,Canada
125031,C072,Watch,Fashion,200,4,2024-10-05,Canada
125032,C380,Bag,Fashion,50,5,2024-04-08,USA
125033,C243,Phone,Electronics,600,5,2024-10-12,Canada
125034,C185,Shoes,Fashion,120,3,2024-09-17,India
125035,C777,Headphones,Electronics,80,2,2024-11-17,UK
125036,C775,Shoes,Fashion,120,3,2024-07-02,France
125037,C304,Tablet,Electronics,300,5,2024-04-25,France
125038,C310,Headphones,Electronics,80,3,2024-05-24,Germany
125039,C213,Bag,Fashion,50,4,2024-10-07,USA
125040,C668,Phone,Electronics,600,5,2024-12-31,Canada
125041,C425,Jacket,Fashion,150,5,2024-12-25,Canada
125042,C387,Tablet,Electronics,300,5,2024-12-24,UK
125043,C576,Tablet,Electronics,300,3,2024-01-24,Canada
125044,C366,Tablet,Electronics,300,3,2024-11-14,Canada
125045,C127,Watch,Fashion,200,2,2024-12-11,France
125046,C179,Jacket,Fashion,150,3,2024-05-02,France
125047,C858,Tablet,Electronics,300,4,2024-04-23,Australia
125048,C327,Phone,Electronics,600,3,2024-03-08,Canada
125049,C258,Bag,Fashion,50,3,2024-11-05,France
125050,C330,Headphones,Electronics,80,5,2024-03-12,Canada
125051,C397,Watch,Fashion,200,2,2024-04-06,Canada
125052,C081,Phone,Electronics,600,1,2024-07-18,Australia
125053,C637,Laptop,Electronics,800,3,2024-03-16,Canada
125054,C268,Watch,Fashion,200,5,2024-10-04,Canada
125055,C012,Laptop,Electronics,800,1,2024-02-29,France
125056,C282,Jacket,Fashion,150,3,2024-07-26,Canada
125057,C908,Headphones,Electronics,80,5,2024-01-25,Australia
125058,C996,Tablet,Electronics,300,1,2024-10-10,UK
125059,C781,Bag,Fashion,50,5,2024-03-04,Canada
125060,C413,Shoes,Fashion,120,2,2024-02-22,UK
125061,C018,Headphones,Electronics,80,3,2024-03-16,France
125062,C656,Jacket,Fashion,150,4,2024-11-13,Germany
125063,C780,Bag,Fashion,50,2,2024-09-14,UK
125064,C008,Laptop,Electronics,800,1,2024-08-27,UK
125065,C375,Watch,Fashion,200,5,2024-07-17,Canada
125066,C499,Watch,Fashion,200,4,2024-08-14,USA
125067,C368,Laptop,Electronics,800,3,2024-06-09,India
125068,C504,Tablet,Electronics,300,3,2024-05-02,France
125069,C427,Tablet,Electronics,300,1,2024-08-14,Germany
125070,C916,Watch,Fashion,200,3,2024-06-17,France
125071,C789,Watch,Fashion,200,4,2024-12-18,Australia
125072,C027,Watch,Fashion,200,2,2024-12-04,France
125073,C353,Shoes,Fashion,120,4,2024-02-25,Canada
125074,C479,Shoes,Fashion,120,4,2024-05-10,Australia
125075,C787,Laptop,Electronics,800,2,2024-08-02,UK
125076,C664,Watch,Fashion,200,3,2024-08-15,Canada
125077,C780,Phone,Electronics,600,3,2024-08-17,France
125078,C691,Tablet,Electronics,300,3,2024-01-31,Australia
125079,C183,Bag,Fashion,50,2,2024-07-28,India
125080,C122,Tablet,Electronics,300,1,2024-04-30,India
125081,C100,Jacket,Fashion,150,3,2024-05-25,Canada
125082,C995,Bag,Fashion,50,1,2024-02-06,India
125083,C258,Laptop,Electronics,800,4,2024-05-06,Germany
125084,C857,Watch,Fashion,200,2,2024-11-01,USA
125085,C022,Tablet,Electronics,300,5,2024-10-02,Germany
125086,C275,Tablet,Electronics,300,5,2024-10-13,France
125087,C825,Laptop,Electronics,800,1,2024-06-09,USA
125088,C198,Headphones,Electronics,80,2,2024-12-15,Australia
125089,C796,Bag,Fashion,50,1,2024-03-18,UK
125090,C823,Bag,Fashion,50,4,2024-08-04,Germany
125091,C742,Headphones,Electronics,80,1,2024-03-23,USA
125092,C908,Jacket,Fashion,150,1,2024-04-20,France
125093,C890,Jacket,Fashion,150,2,2024-04-19,Australia
125094,C781,Watch,Fashion,200,4,2024-07-08,UK
125095,C126,Headphones,Electronics,80,2,2024-11-05,Australia
125096,C382,Shoes,Fashion,120,4,2024-01-15,India
125097,C987,Phone,Electronics,600,5,2024-10-08,Germany
125098,C612,Tablet,Electronics,300,1,2024-06-09,UK
125099,C854,Laptop,Electronics,800,5,2024-02-12,Australia
125100,C659,Jacket,Fashion,150,5,2024-05-25,Australia
125101,C797,Laptop,Electronics,800,4,2024-09-10,USA
125102,C664,Tablet,Electronics,300,5,2024-03-06,France
125103,C648,Shoes,Fashion,120,4,2024-07-18,Canada
125104,C276,Laptop,Electronics,800,1,2024-01-06,Australia
125105,C323,Tablet,Electronics,300,2,2024-06-06,India
125106,C458,Watch,Fashion,200,5,2024-01-08,Canada
125107,C013,Laptop,Electronics,800,2,2024-09-10,Germany
125108,C770,Tablet,Electronics,300,4,2024-11-21,India
125109,C142,Watch,Fashion,200,3,2024-07-22,France
125110,C157,Watch,Fashion,200,1,2024-11-21,Australia
125111,C088,Headphones,Electronics,80,2,2024-06-03,Canada
125112,C152,Watch,Fashion,200,1,2024-11-11,Canada
125113,C695,Headphones,Electronics,80,1,2024-05-20,France
125114,C243,Tablet,Electronics,300,1,2024-01-12,Germany
125115,C683,Jacket,Fashion,150,5,2024-10-29,India
125116,C935,Jacket,Fashion,150,5,2024-05-15,Canada
125117,C525,Shoes,Fashion,120,3,2024-11-10,UK
125118,C747,Shoes,Fashion,120,3,2024-08-07,Australia
125119,C995,Bag,Fashion,50,2,2024-12-27,France
125120,C870,Headphones,Electronics,80,2,2024-06-14,Canada
125121,C833,Headphones,Electronics,80,2,2024-11-30,Germany
125122,C724,Phone,Electronics,600,3,2024-01-16,USA
125123,C104,Laptop,Electronics,800,2,2024-11-05,Canada
125124,C702,Laptop,Electronics,800,2,2024-09-16,UK
125125,C226,Phone,Electronics,600,2,2024-12-17,India
125126,C711,Bag,Fashion,50,1,2024-06-23,Germany
125127,C890,Shoes,Fashion,120,3,2024-05-27,UK
125128,C194,Tablet,Electronics,300,3,2024-07-22,Canada
125129,C383,Jacket,Fashion,150,1,2024-03-17,Germany
125130,C380,Bag,Fashion,50,5,2024-04-07,Australia
125131,C422,Shoes,Fashion,120,5,2024-08-23,Canada
125132,C554,Shoes,Fashion,120,3,2024-09-12,Germany
125133,C093,Shoes,Fashion,120,5,2024-07-16,Canada
125134,C758,Headphones,Electronics,80,2,2024-11-01,India
125135,C764,Phone,Electronics,600,4,2024-05-13,France
125136,C361,Shoes,Fashion,120,5,2024-06-15,Australia
125137,C868,Headphones,Electronics,80,3,2024-10-20,Canada
125138,C560,Tablet,Electronics,300,5,2024-07-11,USA
125139,C400,Phone,Electronics,600,2,2024-03-02,UK
125140,C751,Bag,Fashion,50,2,2024-04-17,USA
125141,C923,Jacket,Fashion,150,1,2024-11-23,UK
125142,C343,Tablet,Electronics,300,1,2024-01-30,UK
125143,C692,Phone,Electronics,600,5,2024-07-05,UK
125144,C436,Phone,Electronics,600,5,2024-01-01,Canada
125145,C212,Bag,Fashion,50,5,2024-09-12,India
125146,C043,Phone,Electronics,600,5,2024-01-24,UK
125147,C144,Tablet,Electronics,300,3,2024-07-04,France
125148,C164,Tablet,Electronics,300,4,2024-07-05,Germany
125149,C854,Watch,Fashion,200,3,2024-05-17,France
125150,C568,Watch,Fashion,200,5,2024-05-01,Canada
125151,C680,Phone,Electronics,600,5,2024-02-20,France
125152,C898,Headphones,Electronics,80,4,2024-06-02,India
125153,C302,Bag,Fashion,50,3,2024-01-31,Germany
125154,C684,Laptop,Electronics,800,2,2024-07-20,Australia
125155,C021,Phone,Electronics,600,3,2024-10-15,Germany
125156,C598,Phone,Electronics,600,5,2024-09-30,USA
125157,C091,Jacket,Fashion,150,1,2024-03-07,Germany
125158,C313,Shoes,Fashion,120,2,2024-09-18,France
125159,C716,Shoes,Fashion,120,4,2024-12-31,USA
125160,C482,Phone,Electronics,600,1,2024-09-30,UK
125161,C544,Jacket,Fashion,150,2,2024-09-27,USA
125162,C587,Phone,Electronics,600,3,2024-07-30,Germany
125163,C853,Watch,Fashion,200,2,2024-11-09,France
125164,C654,Headphones,Electronics,80,5,2024-08-04,USA
125165,C114,Shoes,Fashion,120,1,2024-01-24,USA
125166,C854,Phone,Electronics,600,2,2024-06-28,Australia
125167,C046,Shoes,Fashion,120,1,2024-08-30,UK
125168,C664,Jacket,Fashion,150,1,2024-05-29,Germany
125169,C181,Phone,Electronics,600,2,2024-07-27,Canada
125170,C294,Headphones,Electronics,80,4,2024-12-12,Australia
125171,C972,Bag,Fashion,50,5,2024-06-30,France
125172,C706,Tablet,Electronics,300,5,2024-04-06,India
125173,C542,Laptop,Electronics,800,3,2024-09-29,USA
125174,C728,Headphones,Electronics,80,5,2024-09-07,Germany
125175,C558,Watch,Fashion,200,4,2024-10-15,Canada
125176,C511,Shoes,Fashion,120,1,2024-10-20,Germany
125177,C250,Jacket,Fashion,150,5,2024-10-25,Germany
125178,C171,Phone,Electronics,600,1,2024-03-09,UK
125179,C195,Watch,Fashion,200,5,2024-05-02,Germany
125180,C987,Headphones,Electronics,80,4,2024-04-18,USA
125181,C550,Headphones,Electronics,80,2,2024-06-27,France
125182,C143,Bag,Fashion,50,5,2024-07-10,Australia
125183,C709,Headphones,Electronics,80,1,2024-10-07,Germany
125184,C304,Watch,Fashion,200,3,2024-11-08,UK
125185,C659,Shoes,Fashion,120,2,2024-03-01,Australia
125186,C637,Laptop,Electronics,800,5,2024-03-25,France
125187,C777,Jacket,Fashion,150,4,2024-10-11,Australia
125188,C981,Jacket,Fashion,150,4,2024-02-20,Germany
125189,C924,Jacket,Fashion,150,1,2024-12-04,Germany
125190,C655,Laptop,Electronics,800,4,2024-10-05,UK
125191,C799,Watch,Fashion,200,4,2024-03-03,USA
125192,C337,Shoes,Fashion,120,1,2024-03-28,France
125193,C711,Phone,Electronics,600,5,2024-06-19,Canada
125194,C798,Headphones,Electronics,80,2,2024-01-30,India
125195,C567,Jacket,Fashion,150,4,2024-03-13,Canada
125196,C739,Bag,Fashion,50,2,2024-07-18,Australia
125197,C056,Shoes,Fashion,120,2,2024-04-26,UK
125198,C052,Jacket,Fashion,150,2,2024-06-06,Germany
125199,C008,Headphones,Electronics,80,2,2024-05-30,Canada
125200,C100,Headphones,Electronics,80,2,2024-01-13,Canada
125201,C793,Phone,Electronics,600,2,2024-01-02,Canada
125202,C113,Phone,Electronics,600,1,2024-07-29,France
125203,C022,Tablet,Electronics,300,5,2024-11-23,Germany
125204,C582,Shoes,Fashion,120,3,2024-09-10,Canada
125205,C274,Headphones,Electronics,80,3,2024-09-23,Germany
125206,C968,Tablet,Electronics,300,2,2024-10-20,Australia
125207,C964,Headphones,Electronics,80,5,2024-01-27,Australia
125208,C931,Tablet,Electronics,300,3,2024-06-30,France
125209,C070,Jacket,Fashion,150,2,2024-05-20,Canada
125210,C800,Phone,Electronics,600,1,2024-07-09,Australia
125211,C767,Jacket,Fashion,150,1,2024-10-12,Canada
125212,C260,Tablet,Electronics,300,1,2024-04-20,Germany
125213,C241,Bag,Fashion,50,2,2024-06-08,UK
125214,C105,Bag,Fashion,50,1,2024-04-01,India
125215,C809,Tablet,Electronics,300,4,2024-11-04,Germany
125216,C838,Shoes,Fashion,120,1,2024-05-18,Germany
125217,C828,Headphones,Electronics,80,4,2024-11-22,USA
125218,C704,Bag,Fashion,50,2,2024-02-07,France
125219,C832,Shoes,Fashion,120,3,2024-09-03,France
125220,C633,Headphones,Electronics,80,3,2024-07-25,Australia
125221,C863,Tablet,Electronics,300,2,2024-04-12,Germany
125222,C462,Tablet,Electronics,300,3,2024-09-10,UK
125223,C709,Jacket,Fashion,150,1,2024-04-27,France
125224,C764,Phone,Electronics,600,5,2024-09-02,UK
125225,C363,Shoes,Fashion,120,5,2024-01-25,USA
125226,C485,Phone,Electronics,600,5,2024-02-12,France
125227,C506,Laptop,Electronics,800,5,2024-12-06,USA
125228,C109,Jacket,Fashion,150,3,2024-12-09,Australia
125229,C296,Shoes,Fashion,120,5,2024-04-27,UK
125230,C165,Headphones,Electronics,80,3,2024-10-23,France
125231,C183,Tablet,Electronics,300,4,2024-06-13,Germany
125232,C116,Bag,Fashion,50,4,2024-11-29,Germany
125233,C088,Jacket,Fashion,150,1,2024-01-17,UK
125234,C094,Tablet,Electronics,300,1,2024-09-14,Canada
125235,C297,Phone,Electronics,600,1,2024-04-07,Germany
125236,C074,Shoes,Fashion,120,1,2024-05-11,Canada
125237,C999,Bag,Fashion,50,2,2024-01-26,India
125238,C300,Tablet,Electronics,300,5,2024-09-15,Germany
125239,C388,Phone,Electronics,600,2,2024-12-23,USA
125240,C776,Shoes,Fashion,120,2,2024-01-14,Germany
125241,C867,Headphones,Electronics,80,4,2024-11-01,Canada
125242,C999,Bag,Fashion,50,4,2024-08-10,USA
125243,C040,Tablet,Electronics,300,5,2024-10-21,UK
125244,C663,Headphones,Electronics,80,1,2024-11-25,Australia
125245,C710,Laptop,Electronics,800,1,2024-05-25,France
125246,C543,Tablet,Electronics,300,2,2024-04-14,USA
125247,C259,Tablet,Electronics,300,2,2024-06-23,Canada
125248,C196,Shoes,Fashion,120,1,2024-08-02,Australia
125249,C457,Jacket,Fashion,150,2,2024-04-04,France
125250,C344,Laptop,Electronics,800,1,2024-01-16,Australia
125251,C333,Tablet,Electronics,300,4,2024-09-23,USA
125252,C193,Bag,Fashion,50,3,2024-04-14,Australia
125253,C079,Bag,Fashion,50,4,2024-01-13,Canada
125254,C255,Shoes,Fashion,120,4,2024-02-02,Germany
125255,C216,Tablet,Electronics,300,4,2024-04-17,France
125256,C404,Watch,Fashion,200,4,2024-03-28,India
125257,C080,Shoes,Fashion,120,3,2024-12-14,UK
125258,C522,Jacket,Fashion,150,2,2024-02-17,France
125259,C785,Jacket,Fashion,150,2,2024-07-13,Germany
125260,C858,Tablet,Electronics,300,5,2024-05-15,India
125261,C957,Bag,Fashion,50,2,2024-08-16,France
125262,C839,Jacket,Fashion,150,2,2024-11-06,Germany
125263,C157,Jacket,Fashion,150,1,2024-08-08,Canada
125264,C861,Headphones,Electronics,80,5,2024-05-15,Australia
125265,C632,Headphones,Electronics,80,5,2024-12-15,India
125266,C034,Tablet,Electronics,300,4,2024-01-02,France
