order_id,customer_id,product,category,price,quantity,date,country,revenue
130285,C862,Phone,Electronics,600,2,2024-01-25,Canada,1200
130286,C752,Bag,Fashion,50,5,2024-12-30,USA,250
130287,C300,Tablet,Electronics,300,1,2024-12-27,Australia,300
130288,C236,Laptop,Electronics,800,1,2024-02-10,USA,800
130289,C079,Tablet,Electronics,300,1,2024-11-19,France,300
130290,C329,Jacket,Fashion,150,5,2024-12-29,USA,750
130291,C430,Phone,Electronics,600,5,2024-12-23,USA,3000
130292,C426,Bag,Fashion,50,1,2024-06-17,France,50
130293,C677,Tablet,Electronics,300,4,2024-05-02,UK,1200
130294,C227,Tablet,Electronics,300,5,2024-12-24,Canada,1500
130295,C579,Jacket,Fashion,150,2,2024-06-08,Germany,300
130296,C055,Bag,Fashion,50,5,2024-11-10,India,250
130297,C567,Bag,Fashion,50,2,2024-06-23,Australia,100
130298,C557,Shoes,Fashion,120,1,2024-03-27,UK,120
130299,C318,Phone,Electronics,600,4,2024-05-11,UK,2400
130300,C706,Watch,Fashion,200,3,2024-07-08,Germany,600
130301,C291,Tablet,Electronics,300,4,2024-09-06,Germany,1200
130302,C123,Phone,Electronics,600,5,2024-11-27,Germany,3000
130303,C790,Tablet,Electronics,300,1,2024-05-08,India,300
130304,C650,Watch,Fashion,200,3,2024-06-09,Germany,600
130305,C715,Tablet,Electronics,300,5,2024-08-24,Canada,1500
130306,C994,Phone,Electronics,600,2,2024-10-17,Canada,1200
130307,C383,Jacket,Fashion,150,2,2024-01-29,UK,300
130308,C744,Watch,Fashion,200,2,2024-02-06,Australia,400
130309,C637,Bag,Fashion,50,2,2024-07-20,UK,100
130310,C795,Tablet,Electronics,300,3,2024-10-01,Germany,900
130311,C188,Jacket,Fashion,150,3,2024-04-01,Australia,450
130312,C004,Phone,Electronics,600,5,2024-08-02,USA,3000
130313,C412,Shoes,Fashion,120,4,2024-01-25,France,480
130314,C724,Tablet,Electronics,300,5,2024-06-16,France,1500
130315,C014,Bag,Fashion,50,4,2024-05-05,India,200
130316,C648,Watch,Fashion,200,2,2024-03-15,Germany,400
130317,C873,Jacket,Fashion,150,3,2024-03-26,Australia,450
130318,C666,Tablet,Electronics,300,4,2024-08-11,France,1200
130319,C740,Tablet,Electronics,300,5,2024-02-13,UK,1500
130320,C580,Laptop,Electronics,800,1,2024-05-25,France,800
130321,C572,Headphones,Electronics,80,5,2024-10-08,USA,400
130322,C742,Watch,Fashion,200,1,2024-01-19,Australia,200
130323,C170,Shoes,Fashion,120,2,2024-06-05,UK,240
130324,C556,Watch,Fashion,200,2,2024-07-23,India,400
130325,C445,Shoes,Fashion,120,5,2024-03-01,USA,600
130326,C838,Tablet,Electronics,300,4,2024-03-15,Australia,1200
130327,C627,Phone,Electronics,600,2,2024-08-07,Germany,1200
130328,C055,Phone,Electronics,600,1,2024-12-16,Germany,600
130329,C473,Headphones,Electronics,80,3,2024-10-25,USA,240
130330,C519,Tablet,Electronics,300,5,2024-08-06,Australia,1500
130331,C383,Laptop,Electronics,800,1,2024-10-22,Germany,800
130332,C584,Phone,Electronics,600,4,2024-12-15,Canada,2400
130333,C818,Watch,Fashion,200,4,2024-07-25,UK,800
130334,C534,Headphones,Electronics,80,2,2024-08-30,UK,160
130335,C183,Laptop,Electronics,800,4,2024-06-07,Germany,3200
130336,C900,Bag,Fashion,50,1,2024-10-16,France,50
130337,C042,Jacket,Fashion,150,5,2024-09-06,France,750
130338,C977,Laptop,Electronics,800,5,2024-07-29,Australia,4000
130339,C615,Bag,Fashion,50,5,2024-04-04,Canada,250
130340,C113,Laptop,Electronics,800,3,2024-02-13,Australia,2400
130341,C905,Shoes,Fashion,120,4,2024-09-30,UK,480
130342,C819,Shoes,Fashion,120,3,2024-07-21,Australia,360
130343,C772,Watch,Fashion,200,3,2024-12-19,UK,600
130344,C216,Shoes,Fashion,120,4,2024-09-12,India,480
130345,C726,Tablet,Electronics,300,4,2024-02-18,USA,1200
130346,C544,Laptop,Electronics,800,4,2024-06-18,USA,3200
130347,C899,Tablet,Electronics,300,2,2024-11-25,USA,600
130348,C358,Headphones,Electronics,80,3,2024-04-22,India,240
130349,C090,Watch,Fashion,200,3,2024-06-09,France,600
130350,C786,Tablet,Electronics,300,1,2024-03-21,France,300
130351,C644,Phone,Electronics,600,1,2024-05-27,USA,600
130352,C846,Laptop,Electronics,800,4,2024-09-30,UK,3200
130353,C089,Shoes,Fashion,120,5,2024-07-10,USA,600
130354,C596,Jacket,Fashion,150,1,2024-11-13,Canada,150
130355,C944,Jacket,Fashion,150,2,2024-03-08,Australia,300
130356,C625,Watch,Fashion,200,3,2024-03-27,UK,600
130357,C965,Bag,Fashion,50,4,2024-12-24,Canada,200
130358,C391,Watch,Fashion,200,4,2024-08-08,India,800
130359,C687,Tablet,Electronics,300,1,2024-09-11,India,300
130360,C739,Bag,Fashion,50,2,2024-04-22,India,100
130361,C157,Laptop,Electronics,800,2,2024-10-19,France,1600
130362,C828,Laptop,Electronics,800,2,2024-11-03,UK,1600
130363,C490,Tablet,Electronics,300,4,2024-04-20,Germany,1200
130364,C905,Headphones,Electronics,80,2,2024-07-05,USA,160
130365,C298,Phone,Electronics,600,1,2024-09-08,Germany,600
130366,C810,Laptop,Electronics,800,1,2024-02-26,Australia,800
130367,C659,Tablet,Electronics,300,3,2024-06-04,France,900
130368,C227,Laptop,Electronics,800,1,2024-03-16,Canada,800
130369,C195,Headphones,Electronics,80,4,2024-07-22,Australia,320
130370,C835,Bag,Fashion,50,2,2024-06-22,Australia,100
130371,C432,Shoes,Fashion,120,3,2024-09-06,India,360
130372,C258,Jacket,Fashion,150,5,2024-07-24,Australia,750
130373,C216,Laptop,Electronics,800,3,2024-02-09,Canada,2400
130374,C391,Headphones,Electronics,80,2,2024-02-28,Canada,160
130375,C846,Phone,Electronics,600,1,2024-10-30,Germany,600
130376,C052,Watch,Fashion,200,4,2024-08-01,USA,800
130377,C283,Headphones,Electronics,80,3,2024-09-01,Australia,240
130378,C516,Headphones,Electronics,80,3,2024-01-07,France,240
130379,C099,Headphones,Electronics,80,1,2024-01-16,USA,80
130380,C213,Shoes,Fashion,120,3,2024-03-02,UK,360
130381,C230,Phone,Electronics,600,3,2024-02-01,Germany,1800
130382,C039,Shoes,Fashion,120,4,2024-01-26,India,480
130383,C246,Shoes,Fashion,120,2,2024-05-17,Australia,240
130384,C496,Tablet,Electronics,300,4,2024-07-21,Germany,1200
130385,C269,Laptop,Electronics,800,1,2024-12-02,UK,800
130386,C692,Watch,Fashion,200,5,2024-04-14,USA,1000
130387,C352,Tablet,Electronics,300,3,2024-06-02,Canada,900
130388,C144,Headphones,Electronics,80,2,2024-02-13,India,160
130389,C915,Phone,Electronics,600,1,2024-12-23,Canada,600
130390,C560,Jacket,Fashion,150,4,2024-02-11,USA,600
130391,C511,Watch,Fashion,200,4,2024-05-10,USA,800
130392,C807,Laptop,Electronics,800,5,2024-08-30,India,4000
130393,C721,Phone,Electronics,600,5,2024-08-16,Canada,3000
130394,C579,Shoes,Fashion,120,1,2024-11-17,India,120
130395,C995,Phone,Electronics,600,2,2024-10-14,UK,1200
130396,C957,Bag,Fashion,50,4,2024-04-02,UK,200
130397,C079,Jacket,Fashion,150,4,2024-11-21,Canada,600
130398,C178,Phone,Electronics,600,4,2024-06-22,Germany,2400
130399,C528,Shoes,Fashion,120,5,2024-11-24,Australia,600
130400,C385,Tablet,Electronics,300,3,2024-05-14,Germany,900
130401,C843,Tablet,Electronics,300,2,2024-10-16,Australia,600
130402,C095,Phone,Electronics,600,5,2024-10-09,India,3000
130403,C282,Phone,Electronics,600,4,2024-09-02,UK,2400
130404,C402,Shoes,Fashion,120,5,2024-12-18,Australia,600
130405,C898,Bag,Fashion,50,4,2024-10-31,USA,200
130406,C907,Shoes,Fashion,120,2,2024-09-28,USA,240
130407,C217,Shoes,Fashion,120,3,2024-08-18,Germany,360
130408,C775,Phone,Electronics,600,5,2024-08-22,Germany,3000
130409,C703,Watch,Fashion,200,3,2024-07-09,Canada,600
130410,C184,Tablet,Electronics,300,3,2024-07-24,India,900
130411,C791,Headphones,Electronics,80,5,2024-01-26,Germany,400
130412,C921,Phone,Electronics,600,4,2024-12-25,Germany,2400
130413,C241,Phone,Electronics,600,2,2024-10-23,UK,1200
130414,C786,Bag,Fashion,50,2,2024-05-21,USA,100
130415,C283,Laptop,Electronics,800,4,2024-10-23,USA,3200
130416,C248,Jacket,Fashion,150,5,2024-04-02,France,750
130417,C226,Jacket,Fashion,150,5,2024-01-14,USA,750
130418,C882,Tablet,Electronics,300,2,2024-03-27,Germany,600
130419,C567,Watch,Fashion,200,1,2024-03-27,France,200
130420,C073,Phone,Electronics,600,2,2024-07-09,India,1200
130421,C274,Jacket,Fashion,150,2,2024-10-19,UK,300
130422,C866,Shoes,Fashion,120,3,2024-04-23,Germany,360
130423,C965,Tablet,Electronics,300,3,2024-08-22,France,900
130424,C388,Phone,Electronics,600,2,2024-07-02,Australia,1200
130425,C513,Headphones,Electronics,80,2,2024-04-01,Germany,160
130426,C314,Headphones,Electronics,80,2,2024-04-17,India,160
130427,C547,Bag,Fashion,50,1,2024-03-27,India,50
130428,C812,Shoes,Fashion,120,5,2024-10-07,Germany,600
130429,C415,Bag,Fashion,50,1,2024-01-23,Australia,50
130430,C177,Shoes,Fashion,120,4,2024-04-23,Germany,480
130431,C031,Tablet,Electronics,300,3,2024-01-20,UK,900
130432,C748,Laptop,Electronics,800,1,2024-08-02,Australia,800
130433,C327,Headphones,Electronics,80,5,2024-03-10,Canada,400
130434,C780,Jacket,Fashion,150,5,2024-08-05,France,750
130435,C124,Watch,Fashion,200,4,2024-07-13,UK,800
130436,C117,Laptop,Electronics,800,3,2024-06-12,USA,2400
130437,C875,Tablet,Electronics,300,4,2024-03-07,Australia,1200
130438,C884,Headphones,Electronics,80,1,2024-02-13,USA,80
130439,C750,Tablet,Electronics,300,1,2024-01-28,India,300
130440,C235,Headphones,Electronics,80,3,2024-08-17,USA,240
130441,C173,Watch,Fashion,200,5,2024-10-28,UK,1000
130442,C268,Shoes,Fashion,120,5,2024-08-28,UK,600
130443,C790,Bag,Fashion,50,4,2024-02-01,USA,200
130444,C609,Tablet,Electronics,300,4,2024-10-13,Australia,1200
130445,C051,Tablet,Electronics,300,3,2024-12-28,Australia,900
130446,C311,Watch,Fashion,200,3,2024-02-09,Germany,600
130447,C481,Bag,Fashion,50,5,2024-10-30,France,250
130448,C592,Phone,Electronics,600,4,2024-10-05,Australia,2400
130449,C415,Watch,Fashion,200,3,2024-07-17,USA,600
130450,C550,Tablet,Electronics,300,2,2024-08-02,Canada,600
130451,C510,Watch,Fashion,200,4,2024-02-21,Germany,800
130452,C936,Headphones,Electronics,80,5,2024-02-09,UK,400
130453,C300,Phone,Electronics,600,1,2024-02-14,UK,600
130454,C429,Laptop,Electronics,800,3,2024-08-19,India,2400
130455,C206,Phone,Electronics,600,2,2024-03-04,Germany,1200
130456,C256,Laptop,Electronics,800,5,2024-04-16,India,4000
130457,C107,Shoes,Fashion,120,2,2024-12-26,Canada,240
130458,C091,Tablet,Electronics,300,5,2024-08-21,India,1500
130459,C844,Headphones,Electronics,80,1,2024-02-28,UK,80
130460,C500,Headphones,Electronics,80,2,2024-11-01,UK,160
130461,C301,Headphones,Electronics,80,3,2024-08-25,USA,240
130462,C950,Tablet,Electronics,300,5,2024-04-17,Australia,1500
130463,C171,Jacket,Fashion,150,4,2024-09-25,Germany,600
130464,C044,Laptop,Electronics,800,3,2024-11-01,France,2400
130465,C192,Bag,Fashion,50,1,2024-03-20,Canada,50
130466,C025,Shoes,Fashion,120,4,2024-08-23,Germany,480
130467,C634,Laptop,Electronics,800,2,2024-05-02,Australia,1600
130468,C723,Jacket,Fashion,150,3,2024-09-07,Canada,450
130469,C839,Watch,Fashion,200,3,2024-05-30,USA,600
130470,C126,Headphones,Electronics,80,2,2024-09-10,Germany,160
130471,C631,Bag,Fashion,50,5,2024-07-13,France,250
130472,C929,Jacket,Fashion,150,5,2024-07-13,USA,750
130473,C032,Headphones,Electronics,80,2,2024-11-25,India,160
130474,C615,Bag,Fashion,50,5,2024-01-30,UK,250
130475,C724,Jacket,Fashion,150,1,2024-03-13,India,150
130476,C772,Laptop,Electronics,800,4,2024-12-06,India,3200
130477,C556,Tablet,Electronics,300,5,2024-07-23,UK,1500
130478,C135,Headphones,Electronics,80,2,2024-02-21,India,160
130479,C388,Tablet,Electronics,300,1,2024-03-29,India,300
130480,C682,Headphones,Electronics,80,2,2024-02-10,Australia,160
130481,C370,Tablet,Electronics,300,5,2024-03-13,Germany,1500
130482,C692,Laptop,Electronics,800,4,2024-05-25,Australia,3200
130483,C189,Phone,Electronics,600,1,2024-02-06,Australia,600
130484,C501,Laptop,Electronics,800,4,2024-11-03,Canada,3200
130485,C975,Laptop,Electronics,800,3,2024-05-22,Germany,2400
130486,C680,Watch,Fashion,200,5,2024-07-18,UK,1000
130487,C283,Shoes,Fashion,120,4,2024-03-11,Australia,480
130488,C608,Tablet,Electronics,300,2,2024-06-01,Australia,600
130489,C475,Bag,Fashion,50,5,2024-10-19,France,250
130490,C086,Laptop,Electronics,800,3,2024-01-27,Australia,2400
130491,C321,Phone,Electronics,600,1,2024-02-03,USA,600
130492,C137,Tablet,Electronics,300,2,2024-11-07,India,600
130493,C247,Jacket,Fashion,150,1,2024-08-10,France,150
130494,C357,Tablet,Electronics,300,4,2024-06-11,India,1200
130495,C957,Headphones,Electronics,80,2,2024-07-22,India,160
130496,C809,Laptop,Electronics,800,3,2024-11-24,USA,2400
130497,C098,Shoes,Fashion,120,4,2024-08-06,Canada,480
130498,C964,Tablet,Electronics,300,2,2024-01-02,France,600
130499,C893,Bag,Fashion,50,4,2024-03-22,Australia,200
130500,C607,Watch,Fashion,200,2,2024-07-19,France,400
130501,C656,Watch,Fashion,200,4,2024-08-10,India,800
130502,C725,Phone,Electronics,600,5,2024-11-07,UK,3000
130503,C203,Jacket,Fashion,150,1,2024-07-30,UK,150
130504,C119,Tablet,Electronics,300,1,2024-02-26,Australia,300
130505,C735,Bag,Fashion,50,1,2024-11-22,Australia,50
130506,C090,Shoes,Fashion,120,5,2024-06-08,France,600
130507,C478,Laptop,Electronics,800,4,2024-11-23,India,3200
130508,C583,Watch,Fashion,200,5,2024-04-26,USA,1000
130509,C956,Phone,Electronics,600,3,2024-04-03,Canada,1800
130510,C815,Bag,Fashion,50,3,2024-11-02,India,150
130511,C852,Jacket,Fashion,150,2,2024-12-09,Australia,300
130512,C144,Bag,Fashion,50,1,2024-05-20,Australia,50
130513,C519,Headphones,Electronics,80,5,2024-02-20,USA,400
130514,C586,Phone,Electronics,600,4,2024-09-05,USA,2400
130515,C534,Jacket,Fashion,150,5,2024-01-02,UK,750
130516,C824,Watch,Fashion,200,5,2024-04-28,UK,1000
130517,C157,Jacket,Fashion,150,1,2024-06-24,Germany,150
130518,C403,Phone,Electronics,600,4,2024-04-11,USA,2400
130519,C322,Tablet,Electronics,300,2,2024-03-28,Germany,600
130520,C763,Laptop,Electronics,800,3,2024-04-24,Canada,2400
130521,C511,Jacket,Fashion,150,3,2024-06-28,UK,450
130522,C691,Jacket,Fashion,150,5,2024-02-29,USA,750
130523,C838,Laptop,Electronics,800,1,2024-01-27,Australia,800
130524,C540,Phone,Electronics,600,1,2024-06-05,Australia,600
130525,C613,Laptop,Electronics,800,2,2024-02-06,USA,1600
130526,C536,Tablet,Electronics,300,4,2024-07-10,Canada,1200
130527,C856,Watch,Fashion,200,5,2024-04-17,USA,1000
130528,C819,Tablet,Electronics,300,1,2024-10-10,France,300
130529,C633,Bag,Fashion,50,5,2024-01-22,Germany,250
130530,C835,Headphones,Electronics,80,5,2024-01-10,USA,400
130531,C414,Headphones,Electronics,80,2,2024-01-13,France,160
130532,C811,Shoes,Fashion,120,5,2024-11-02,USA,600
130533,C684,Tablet,Electronics,300,1,2024-10-17,India,300
130534,C259,Laptop,Electronics,800,5,2024-07-12,India,4000
130535,C249,Phone,Electronics,600,1,2024-05-03,Australia,600
130536,C096,Tablet,Electronics,300,3,2024-06-11,Australia,900
130537,C751,Phone,Electronics,600,2,2024-06-10,Australia,1200
130538,C253,Phone,Electronics,600,3,2024-06-08,France,1800
130539,C459,Tablet,Electronics,300,4,2024-07-02,Australia,1200
130540,C090,Bag,Fashion,50,5,2024-09-06,USA,250
130541,C378,Headphones,Electronics,80,2,2024-12-24,Canada,160
130542,C230,Jacket,Fashion,150,5,2024-04-08,India,750
130543,C520,Watch,Fashion,200,1,2024-04-06,Germany,200
130544,C924,Phone,Electronics,600,4,2024-03-30,India,2400
130545,C345,Bag,Fashion,50,3,2024-10-15,India,150
130546,C044,Tablet,Electronics,300,5,2024-11-30,Australia,1500
130547,C658,Shoes,Fashion,120,2,2024-01-21,Canada,240
130548,C629,Watch,Fashion,200,1,2024-01-31,Canada,200
130549,C178,Shoes,Fashion,120,3,2024-07-27,UK,360
130550,C532,Tablet,Electronics,300,4,2024-01-15,Germany,1200
130551,C832,Tablet,Electronics,300,1,2024-08-18,France,300
130552,C411,Watch,Fashion,200,5,2024-06-29,UK,1000
130553,C220,Watch,Fashion,200,2,2024-09-16,USA,400
130554,C494,Laptop,Electronics,800,3,2024-04-16,Germany,2400
130555,C973,Tablet,Electronics,300,2,2024-01-22,USA,600
130556,C723,Jacket,Fashion,150,4,2024-01-18,Germany,600
130557,C227,Bag,Fashion,50,3,2024-04-30,France,150
130558,C145,Shoes,Fashion,120,5,2024-04-25,Australia,600
130559,C221,Shoes,Fashion,120,2,2024-06-22,France,240
130560,C288,Tablet,Electronics,300,5,2024-10-09,UK,1500
130561,C620,Headphones,Electronics,80,2,2024-11-21,USA,160
130562,C962,Phone,Electronics,600,3,2024-01-09,Australia,1800
130563,C016,Phone,Electronics,600,3,2024-10-10,Australia,1800
130564,C712,Shoes,Fashion,120,3,2024-02-08,India,360
130565,C905,Shoes,Fashion,120,3,2024-11-10,France,360
130566,C564,Laptop,Electronics,800,5,2024-07-26,France,4000
130567,C556,Bag,Fashion,50,4,2024-02-16,USA,200
130568,C707,Laptop,Electronics,800,5,2024-05-19,Canada,4000
130569,C919,Laptop,Electronics,800,5,2024-12-01,India,4000
130570,C688,Bag,Fashion,50,5,2024-02-22,Canada,250
130571,C904,Watch,Fashion,200,5,2024-09-09,USA,1000
130572,C319,Jacket,Fashion,150,3,2024-08-10,India,450
130573,C013,Headphones,Electronics,80,4,2024-01-31,Germany,320
130574,C587,Tablet,Electronics,300,1,2024-04-28,Germany,300
130575,C664,Jacket,Fashion,150,5,2024-04-13,Germany,750
130576,C378,Watch,Fashion,200,1,2024-07-02,Germany,200
130577,C926,Tablet,Electronics,300,5,2024-05-07,Australia,1500
130578,C100,Shoes,Fashion,120,2,2024-01-28,France,240
130579,C376,Watch,Fashion,200,1,2024-01-09,France,200
130580,C397,Laptop,Electronics,800,4,2024-03-27,Germany,3200
130581,C103,Laptop,Electronics,800,4,2024-10-31,Canada,3200
130582,C693,Shoes,Fashion,120,4,2024-09-23,Australia,480
130583,C710,Tablet,Electronics,300,2,2024-07-16,Germany,600
130584,C646,Phone,Electronics,600,1,2024-09-20,USA,600
130585,C372,Jacket,Fashion,150,1,2024-01-11,Germany,150
130586,C956,Phone,Electronics,600,3,2024-08-18,France,1800
130587,C355,Shoes,Fashion,120,5,2024-12-07,India,600
130588,C547,Shoes,Fashion,120,5,2024-09-03,Australia,600
130589,C727,Shoes,Fashion,120,4,2024-05-23,Canada,480
130590,C321,Headphones,Electronics,80,1,2024-06-07,Germany,80
130591,C449,Tablet,Electronics,300,5,2024-10-24,Germany,1500
130592,C697,Tablet,Electronics,300,5,2024-04-30,UK,1500
130593,C950,Watch,Fashion,200,1,2024-07-16,Australia,200
130594,C600,Shoes,Fashion,120,2,2024-02-07,India,240
130595,C872,Shoes,Fashion,120,2,2024-09-03,Canada,240
130596,C244,Laptop,Electronics,800,3,2024-06-26,Germany,2400
130597,C503,Shoes,Fashion,120,4,2024-03-15,India,480
130598,C545,Watch,Fashion,200,5,2024-01-12,UK,1000
130599,C197,Bag,Fashion,50,5,2024-09-01,Australia,250
130600,C105,Tablet,Electronics,300,1,2024-10-28,Australia,300
130601,C182,Headphones,Electronics,80,5,2024-01-06,Canada,400
130602,C540,Watch,Fashion,200,2,2024-09-28,Canada,400
130603,C540,Watch,Fashion,200,1,2024-09-21,France,200
130604,C200,Jacket,Fashion,150,1,2024-04-07,Australia,150
130605,C058,Jacket,Fashion,150,1,2024-06-05,Canada,150
130606,C598,Tablet,Electronics,300,2,2024-01-01,UK,600
130607,C921,Shoes,Fashion,120,3,2024-11-28,UK,360
130608,C785,Laptop,Electronics,800,2,2024-01-12,Australia,1600
130609,C614,Jacket,Fashion,150,4,2024-10-31,France,600
130610,C843,Bag,Fashion,50,4,2024-09-14,Canada,200
130611,C381,Tablet,Electronics,300,4,2024-05-27,USA,1200
130612,C288,Headphones,Electronics,80,1,2024-10-28,UK,80
130613,C860,Watch,Fashion,200,4,2024-09-23,Germany,800
130614,C564,Laptop,Electronics,800,2,2024-06-02,Canada,1600
130615,C504,Jacket,Fashion,150,4,2024-10-29,Canada,600
130616,C042,Shoes,Fashion,120,1,2024-02-07,India,120
130617,C541,Jacket,Fashion,150,4,2024-05-08,Australia,600
130618,C792,Shoes,Fashion,120,3,2024-09-10,UK,360
130619,C237,Jacket,Fashion,150,1,2024-04-18,Germany,150
130620,C902,Laptop,Electronics,800,2,2024-05-14,France,1600
130621,C861,Jacket,Fashion,150,1,2024-11-13,USA,150
130622,C810,Watch,Fashion,200,2,2024-07-20,USA,400
130623,C604,Phone,Electronics,600,2,2024-09-29,Germany,1200
130624,C958,Tablet,Electronics,300,3,2024-10-21,France,900
130625,C402,Watch,Fashion,200,4,2024-11-13,Canada,800
130626,C237,Tablet,Electronics,300,1,2024-04-25,UK,300
130627,C978,Jacket,Fashion,150,2,2024-12-12,USA,300
130628,C045,Jacket,Fashion,150,5,2024-04-05,Germany,750
130629,C084,Jacket,Fashion,150,5,2024-12-13,India,750
130630,C670,Laptop,Electronics,800,5,2024-07-18,USA,4000
130631,C411,Shoes,Fashion,120,5,2024-06-08,UK,600
130632,C980,Bag,Fashion,50,3,2024-06-19,USA,150
130633,C591,Headphones,Electronics,80,4,2024-07-08,France,320
130634,C150,Watch,Fashion,200,3,2024-07-06,Germany,600
130635,C188,Shoes,Fashion,120,5,2024-05-29,USA,600
130636,C060,Tablet,Electronics,300,1,2024-10-29,Germany,300
130637,C776,Watch,Fashion,200,4,2024-11-24,UK,800
130638,C604,Jacket,Fashion,150,5,2024-02-11,Australia,750
130639,C549,Watch,Fashion,200,1,2024-06-08,UK,200
130640,C841,Headphones,Electronics,80,5,2024-12-29,India,400
130641,C770,Tablet,Electronics,300,5,2024-02-22,UK,1500
130642,C946,Watch,Fashion,200,3,2024-11-18,Canada,600
130643,C831,Laptop,Electronics,800,4,2024-12-19,Germany,3200
130644,C357,Tablet,Electronics,300,2,2024-09-08,USA,600
130645,C749,Jacket,Fashion,150,2,2024-12-09,Canada,300
130646,C484,Headphones,Electronics,80,5,2024-05-02,Canada,400
130647,C977,Laptop,Electronics,800,3,2024-07-24,India,2400
130648,C601,Tablet,Electronics,300,5,2024-04-07,India,1500
130649,C397,Phone,Electronics,600,4,2024-01-29,UK,2400
130650,C736,Tablet,Electronics,300,4,2024-05-07,UK,1200
130651,C646,Shoes,Fashion,120,5,2024-07-02,Australia,600
130652,C163,Shoes,Fashion,120,1,2024-05-23,Australia,120
130653,C485,Shoes,Fashion,120,4,2024-05-17,France,480
130654,C597,Laptop,Electronics,800,2,2024-02-18,UK,1600
130655,C704,Watch,Fashion,200,5,2024-04-30,France,1000
130656,C326,Watch,Fashion,200,2,2024-10-11,Australia,400
130657,C295,Shoes,Fashion,120,4,2024-05-06,France,480
130658,C267,Shoes,Fashion,120,4,2024-05-08,India,480
130659,C204,Headphones,Electronics,80,1,2024-09-05,USA,80
130660,C584,Phone,Electronics,600,3,2024-04-04,USA,1800
130661,C961,Tablet,Electronics,300,5,2024-10-27,France,1500
130662,C191,Jacket,Fashion,150,5,2024-02-23,India,750
130663,C449,Watch,Fashion,200,1,2024-12-05,France,200
130664,C493,Shoes,Fashion,120,3,2024-09-13,Germany,360
130665,C140,Laptop,Electronics,800,2,2024-03-06,Germany,1600
130666,C648,Laptop,Electronics,800,4,2024-09-12,USA,3200
130667,C967,Tablet,Electronics,300,4,2024-10-07,France,1200
130668,C635,Shoes,Fashion,120,1,2024-12-13,France,120
130669,C475,Phone,Electronics,600,5,2024-07-07,UK,3000
130670,C898,Headphones,Electronics,80,1,2024-03-25,Australia,80
130671,C411,Tablet,Electronics,300,5,2024-04-08,India,1500
130672,C052,Laptop,Electronics,800,2,2024-04-14,Germany,1600
130673,C186,Watch,Fashion,200,2,2024-11-06,India,400
130674,C273,Watch,Fashion,200,5,2024-11-12,UK,1000
130675,C232,Tablet,Electronics,300,2,2024-05-27,USA,600
130676,C462,Jacket,Fashion,150,3,2024-07-03,USA,450
130677,C227,Phone,Electronics,600,5,2024-06-21,Canada,3000
130678,C995,Tablet,Electronics,300,3,2024-03-04,USA,900
130679,C969,Laptop,Electronics,800,2,2024-08-24,Australia,1600
130680,C060,Watch,Fashion,200,3,2024-05-20,USA,600
130681,C470,Tablet,Electronics,300,2,2024-01-22,Germany,600
130682,C035,Phone,Electronics,600,3,2024-03-29,France,1800
130683,C044,Shoes,Fashion,120,5,2024-02-15,France,600
130684,C954,Laptop,Electronics,800,3,2024-08-27,France,2400
130685,C467,Shoes,Fashion,120,1,2024-07-29,Germany,120
130686,C522,Tablet,Electronics,300,5,2024-03-24,Canada,1500
130687,C539,Shoes,Fashion,120,1,2024-04-26,UK,120
130688,C276,Watch,Fashion,200,1,2024-10-06,USA,200
130689,C990,Shoes,Fashion,120,5,2024-08-13,France,600
130690,C500,Phone,Electronics,600,3,2024-08-23,India,1800
130691,C316,Phone,Electronics,600,2,2024-01-16,UK,1200
130692,C219,Jacket,Fashion,150,5,2024-10-20,Australia,750
130693,C410,Watch,Fashion,200,2,2024-05-17,Canada,400
130694,C733,Bag,Fashion,50,1,2024-07-21,France,50
130695,C804,Phone,Electronics,600,5,2024-11-13,Germany,3000
130696,C451,Phone,Electronics,600,2,2024-11-01,UK,1200
130697,C763,Shoes,Fashion,120,5,2024-01-21,Germany,600
130698,C644,Bag,Fashion,50,5,2024-01-04,Australia,250
130699,C229,Bag,Fashion,50,4,2024-07-28,UK,200
130700,C356,Bag,Fashion,50,3,2024-02-26,UK,150
130701,C647,Jacket,Fashion,150,2,2024-03-16,USA,300
130702,C354,Shoes,Fashion,120,1,2024-12-22,France,120
130703,C761,Tablet,Electronics,300,3,2024-11-13,Canada,900
130704,C777,Watch,Fashion,200,5,2024-09-23,UK,1000
130705,C539,Phone,Electronics,600,5,2024-03-25,Canada,3000
130706,C196,Tablet,Electronics,300,4,2024-09-06,Canada,1200
130707,C831,Jacket,Fashion,150,5,2024-01-07,India,750
130708,C642,Watch,Fashion,200,5,2024-08-21,India,1000
130709,C947,Headphones,Electronics,80,3,2024-08-05,USA,240
130710,C550,Laptop,Electronics,800,1,2024-03-21,UK,800
130711,C807,Headphones,Electronics,80,5,2024-01-16,Australia,400
130712,C406,Laptop,Electronics,800,2,2024-09-22,USA,1600
130713,C140,Jacket,Fashion,150,4,2024-12-26,USA,600
130714,C232,Bag,Fashion,50,2,2024-05-09,Canada,100
130715,C015,Laptop,Electronics,800,4,2024-12-05,Germany,3200
130716,C168,Shoes,Fashion,120,1,2024-07-26,USA,120
130717,C136,Watch,Fashion,200,2,2024-04-07,Canada,400
130718,C599,Phone,Electronics,600,1,2024-12-17,India,600
